user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement,label
user_383,session_793,PC,15,12,0,12,0.0,12,1920x1080,Chrome,hindi,60,landscape,Delhi,2799.93,2024-06-07 18:00:00,43,0
user_51,session_794,Mobile,5,6,6,5,1.18,23,1920x1080,Firefox,hindi,480,landscape,Indore,3729.95,2024-12-02 22:00:00,0,0
user_338,session_795,PC,9,9,0,13,0.0,54,414x896,Chrome,hindi,0,none,Unknown,1230.6,2025-06-10 02:00:00,134,0
user_366,session_796,Mobile,1,4,4,3,1.24,65,1440x900,Edge,english,0,landscape,Bangalore,680.11,2024-01-15 00:00:00,0,0
user_143,session_797,Mobile,3,4,7,6,1.92,129,1366x768,Chrome,foreign,0,portrait,Delhi,1831.05,2024-03-27 05:00:00,0,0
user_372,session_798,PC,8,13,0,18,0.0,53,360x640,Safari,foreign,60,landscape,Mumbai,3654.34,2024-03-22 13:00:00,126,0
user_68,session_799,PC,7,14,0,17,0.0,140,1920x1080,Safari,hindi,480,none,Delhi,397.79,2024-11-16 01:00:00,324,0
user_98,session_800,PC,9,11,0,22,0.0,86,1920x1080,Chrome,hindi,-330,none,Unknown,1320.37,2025-01-24 22:00:00,216,0
user_395,session_801,Mobile,1,9,5,4,1.14,10,414x896,Firefox,hindi,60,none,Mumbai,562.96,2025-05-15 01:00:00,0,0
user_24,session_802,PC,5,13,0,6,0.0,15,1440x900,Edge,foreign,60,landscape,Unknown,1464.03,2024-09-27 14:00:00,42,0
user_435,session_803,Mobile,35,6,23,5,3.9,51,360x640,Firefox,foreign,0,none,Kolkata,1593.87,2024-08-25 18:00:00,1584,1
user_378,session_804,PC,14,16,0,9,0.0,45,360x640,Edge,foreign,-330,portrait,Indore,3788.74,2024-08-31 01:00:00,120,0
user_468,session_805,Mobile,7,4,7,3,0.9,122,360x640,Firefox,hindi,-330,landscape,Kolkata,932.23,2024-01-03 19:00:00,0,0
user_483,session_806,Mobile,6,6,7,4,1.02,78,1440x900,Safari,foreign,330,landscape,Indore,918.46,2024-07-31 00:00:00,0,0
user_52,session_807,Mobile,6,9,11,1,0.71,44,1366x768,Firefox,english,-330,none,Mumbai,5750.01,2024-04-25 19:00:00,0,0
user_150,session_808,Mobile,2,3,5,3,1.79,16,1920x1080,Edge,hindi,0,portrait,Mumbai,2098.1,2025-06-06 01:00:00,0,0
user_143,session_809,PC,7,10,0,15,0.0,23,1440x900,Firefox,foreign,330,portrait,Mumbai,556.41,2024-09-17 12:00:00,57,0
user_56,session_810,PC,8,10,0,19,0.0,77,360x640,Safari,foreign,-330,portrait,Indore,1117.87,2025-06-21 13:00:00,195,0
user_38,session_811,Mobile,6,12,8,3,0.8,49,1920x1080,Edge,hindi,480,landscape,Delhi,575.07,2024-11-08 07:00:00,0,0
user_108,session_812,PC,15,13,0,20,0.0,65,1920x1080,Safari,hindi,330,none,Bangalore,1284.12,2025-05-30 23:00:00,149,0
user_180,session_813,PC,7,7,0,12,0.0,16,360x640,Safari,english,330,none,Bangalore,2298.82,2024-04-16 17:00:00,45,0
user_41,session_814,PC,8,14,0,19,0.0,97,360x640,Edge,english,0,none,Delhi,386.79,2024-03-11 19:00:00,243,0
user_185,session_815,PC,4,10,0,12,0.0,172,1920x1080,Safari,hindi,-330,landscape,Mumbai,488.92,2024-09-13 09:00:00,432,0
user_422,session_816,PC,11,11,0,14,0.0,26,414x896,Firefox,hindi,-330,portrait,Kolkata,362.84,2024-05-27 16:00:00,70,0
user_397,session_817,Mobile,5,7,4,7,1.81,60,1920x1080,Firefox,english,60,landscape,Unknown,242.46,2025-03-03 10:00:00,0,0
user_222,session_818,PC,8,9,0,19,0.0,333,1366x768,Chrome,foreign,0,landscape,Kolkata,221.43,2024-04-01 10:00:00,806,0
user_121,session_819,Mobile,3,6,8,4,1.01,36,1366x768,Firefox,english,-330,landscape,Delhi,1350.37,2025-05-06 13:00:00,0,0
user_132,session_820,PC,12,14,0,17,0.0,81,414x896,Edge,hindi,480,portrait,Delhi,151.13,2024-07-08 01:00:00,200,0
user_162,session_821,Mobile,5,2,10,4,0.52,10,1440x900,Chrome,hindi,60,portrait,Unknown,1456.08,2024-10-29 03:00:00,0,0
user_214,session_822,PC,16,7,0,8,0.0,83,1920x1080,Safari,hindi,480,landscape,Unknown,1958.88,2025-03-28 02:00:00,190,0
user_220,session_823,Mobile,4,6,10,3,0.73,10,1366x768,Chrome,hindi,330,none,Indore,1247.29,2025-01-06 10:00:00,0,0
user_234,session_824,Mobile,4,3,9,8,1.2,287,1920x1080,Chrome,hindi,0,none,Unknown,240.57,2025-05-05 16:00:00,0,0
user_330,session_825,PC,8,7,0,15,0.0,113,414x896,Chrome,english,480,landscape,Indore,1856.43,2024-04-30 13:00:00,292,0
user_145,session_826,Mobile,7,2,9,5,0.6,139,360x640,Safari,foreign,0,none,Kolkata,5120.98,2025-04-11 04:00:00,0,0
user_238,session_827,Mobile,4,3,4,5,0.71,109,414x896,Firefox,english,330,portrait,Mumbai,1458.6,2025-04-06 22:00:00,0,0
user_75,session_828,Mobile,5,3,10,5,0.45,80,414x896,Chrome,english,330,none,Mumbai,906.72,2024-02-17 08:00:00,0,0
user_8,session_829,Mobile,6,5,9,12,0.81,53,414x896,Firefox,hindi,60,landscape,Kolkata,498.65,2025-06-12 14:00:00,0,0
user_73,session_830,PC,10,16,0,14,0.0,175,1366x768,Safari,hindi,480,landscape,Kolkata,1727.38,2025-01-22 02:00:00,409,0
user_441,session_831,Mobile,7,2,10,5,0.76,282,414x896,Edge,hindi,330,none,Indore,1951.75,2024-01-14 03:00:00,0,0
user_491,session_832,PC,5,14,0,11,0.0,62,360x640,Firefox,hindi,480,none,Kolkata,1229.24,2024-01-16 13:00:00,164,0
user_400,session_833,PC,4,10,0,11,0.0,241,360x640,Chrome,foreign,0,portrait,Indore,470.17,2025-04-16 16:00:00,625,0
user_252,session_834,Mobile,4,7,5,5,1.15,78,360x640,Firefox,english,60,portrait,Kolkata,5107.24,2024-09-11 06:00:00,0,0
user_229,session_835,PC,7,8,0,18,0.0,69,1440x900,Safari,foreign,330,portrait,Mumbai,257.09,2024-03-05 22:00:00,184,0
user_6,session_836,Mobile,4,10,10,5,1.46,54,414x896,Safari,foreign,480,portrait,Delhi,4919.39,2024-07-08 05:00:00,0,0
user_173,session_837,Mobile,4,8,6,2,1.35,21,360x640,Edge,foreign,330,none,Unknown,61.57,2024-08-24 02:00:00,0,0
user_140,session_838,Mobile,6,5,8,5,2.6,10,1440x900,Edge,foreign,480,landscape,Delhi,413.74,2025-05-29 16:00:00,0,0
user_167,session_839,Mobile,2,7,8,4,1.58,24,414x896,Firefox,foreign,60,landscape,Mumbai,1442.54,2024-06-13 15:00:00,0,0
user_169,session_840,PC,47,9,0,11,0.0,64,414x896,Chrome,hindi,480,none,Mumbai,1285.31,2024-07-15 18:00:00,1694,1
user_392,session_841,PC,43,9,0,18,0.0,43,1920x1080,Chrome,foreign,60,none,Mumbai,1454.89,2024-03-28 14:00:00,1850,1
user_433,session_842,PC,7,12,0,21,0.0,53,414x896,Firefox,foreign,0,landscape,Delhi,1907.86,2024-04-18 17:00:00,128,0
user_282,session_843,PC,8,5,0,11,0.0,355,1920x1080,Edge,english,0,landscape,Indore,119.58,2025-06-08 04:00:00,905,0
user_121,session_844,PC,8,12,0,15,0.0,38,1366x768,Chrome,foreign,0,none,Bangalore,1574.43,2024-10-14 07:00:00,101,0
user_193,session_845,PC,13,16,0,21,0.0,54,1366x768,Safari,foreign,330,none,Indore,1953.16,2024-09-12 15:00:00,136,0
user_4,session_846,Mobile,4,7,14,2,1.98,12,1440x900,Safari,english,60,landscape,Mumbai,2596.98,2024-03-25 22:00:00,0,0
user_28,session_847,Mobile,7,3,6,7,1.21,10,1920x1080,Edge,english,480,portrait,Delhi,1689.46,2024-05-20 11:00:00,0,0
user_164,session_848,PC,6,8,0,18,0.0,134,1366x768,Safari,english,-330,portrait,Mumbai,692.1,2024-07-12 15:00:00,318,0
user_421,session_849,Mobile,6,3,13,5,1.19,76,1366x768,Chrome,hindi,0,portrait,Bangalore,2107.18,2025-05-02 23:00:00,0,0
user_338,session_850,PC,4,9,0,16,0.0,128,1366x768,Edge,hindi,330,landscape,Delhi,385.28,2024-03-08 03:00:00,315,0
user_135,session_851,PC,9,17,0,21,0.0,14,414x896,Chrome,hindi,0,landscape,Bangalore,187.29,2024-04-03 07:00:00,35,0
user_495,session_852,Mobile,8,5,8,9,1.0,76,1920x1080,Chrome,foreign,0,none,Unknown,997.79,2025-03-31 20:00:00,0,0
user_364,session_853,Mobile,5,7,10,5,1.75,26,1366x768,Edge,foreign,330,none,Kolkata,841.78,2024-03-27 17:00:00,0,0
user_320,session_854,Mobile,10,8,10,9,1.64,23,1920x1080,Chrome,english,60,none,Indore,1546.92,2025-04-13 21:00:00,0,0
user_341,session_855,PC,6,14,0,15,0.0,10,360x640,Edge,english,330,landscape,Delhi,1426.92,2024-09-07 19:00:00,20,0
user_499,session_856,Mobile,2,3,9,4,1.35,12,360x640,Chrome,english,0,landscape,Indore,100.47,2025-03-04 03:00:00,0,0
user_144,session_857,Mobile,6,8,16,4,1.12,33,414x896,Edge,english,330,none,Unknown,1518.11,2024-05-23 06:00:00,0,0
user_326,session_858,Mobile,4,6,8,3,0.9,11,360x640,Edge,english,480,portrait,Mumbai,524.14,2024-01-23 18:00:00,0,0
user_216,session_859,Mobile,1,5,6,3,1.4,383,1440x900,Safari,foreign,0,none,Kolkata,2005.04,2024-06-27 20:00:00,0,0
user_300,session_860,Mobile,7,10,12,0,0.77,33,1920x1080,Safari,english,480,portrait,Bangalore,970.2,2024-07-14 04:00:00,0,0
user_131,session_861,Mobile,2,6,13,2,0.62,12,1366x768,Chrome,hindi,480,none,Delhi,1397.58,2024-10-04 06:00:00,0,0
user_291,session_862,Mobile,5,7,6,3,1.07,19,1440x900,Edge,hindi,-330,portrait,Kolkata,1413.79,2024-01-14 13:00:00,0,0
user_69,session_863,Mobile,10,9,5,3,1.43,79,1440x900,Edge,hindi,-330,landscape,Delhi,728.39,2025-05-21 09:00:00,0,0
user_251,session_864,Mobile,9,6,7,4,1.44,10,360x640,Edge,foreign,0,portrait,Delhi,1071.62,2025-03-14 01:00:00,0,0
user_414,session_865,PC,7,12,0,15,0.0,178,1920x1080,Chrome,hindi,330,none,Kolkata,1066.65,2024-04-02 02:00:00,434,0
user_274,session_866,Mobile,0,1,3,6,1.2,293,1366x768,Firefox,hindi,0,none,Kolkata,2008.38,2024-04-15 04:00:00,0,1
user_444,session_867,PC,9,12,0,14,0.0,25,1440x900,Safari,foreign,480,portrait,Indore,764.2,2024-07-31 12:00:00,65,0
user_363,session_868,PC,37,10,0,12,0.0,53,414x896,Safari,english,0,landscape,Indore,1221.82,2024-06-07 00:00:00,1967,1
user_181,session_869,Mobile,8,5,6,5,0.63,10,1366x768,Firefox,hindi,60,none,Mumbai,1153.13,2024-05-22 02:00:00,0,0
user_166,session_870,Mobile,7,2,11,5,1.91,92,360x640,Firefox,english,330,none,Kolkata,534.79,2025-05-31 16:00:00,0,0
user_90,session_871,Mobile,4,8,6,2,1.35,48,1920x1080,Firefox,foreign,330,landscape,Bangalore,6184.37,2025-01-26 21:00:00,0,0
user_201,session_872,PC,9,20,0,24,0.0,28,414x896,Safari,hindi,330,none,Bangalore,153.04,2024-12-05 21:00:00,62,0
user_345,session_873,Mobile,7,11,9,4,0.46,20,1366x768,Safari,english,480,landscape,Mumbai,667.3,2024-12-25 15:00:00,0,0
user_18,session_874,PC,5,11,0,12,0.0,10,1366x768,Safari,foreign,480,none,Unknown,15429.545150780197,2025-02-05 19:00:00,259,1
user_38,session_875,Mobile,1,8,5,7,1.04,48,1440x900,Chrome,hindi,60,none,Bangalore,1508.79,2024-04-18 21:00:00,0,0
user_125,session_876,Mobile,2,2,10,5,0.7,17,1366x768,Edge,english,480,portrait,Mumbai,257.37,2024-04-18 05:00:00,0,0
user_450,session_877,Mobile,3,6,6,3,1.49,105,1920x1080,Safari,foreign,0,none,Unknown,130.55,2024-12-26 06:00:00,0,0
user_172,session_878,Mobile,3,5,6,5,0.58,74,1920x1080,Safari,hindi,-330,landscape,Indore,696.95,2025-03-18 06:00:00,0,0
user_140,session_879,Mobile,9,5,8,2,1.07,176,1366x768,Chrome,hindi,-330,portrait,Unknown,244.12,2024-03-20 10:00:00,0,0
user_241,session_880,Mobile,9,5,8,6,1.33,11,1440x900,Chrome,foreign,60,landscape,Bangalore,1418.23,2024-01-19 05:00:00,0,0
user_219,session_881,PC,6,17,0,14,0.0,138,414x896,Firefox,foreign,330,portrait,Unknown,1833.95,2024-12-17 10:00:00,379,0
user_125,session_882,PC,9,8,0,11,0.0,100,414x896,Chrome,hindi,60,portrait,Unknown,3976.07,2024-07-05 23:00:00,264,0
user_57,session_883,Mobile,9,9,7,7,2.09,10,1440x900,Edge,hindi,60,none,Delhi,229.28,2025-05-17 16:00:00,0,0
user_147,session_884,Mobile,5,5,6,3,1.21,106,360x640,Safari,foreign,60,portrait,Bangalore,129.56,2025-04-08 04:00:00,0,0
user_475,session_885,PC,7,8,0,22,0.0,52,1920x1080,Safari,english,-330,landscape,Bangalore,1474.03,2024-12-31 20:00:00,132,0
user_455,session_886,Mobile,5,7,6,3,0.96,261,360x640,Edge,hindi,60,portrait,Mumbai,423.75,2025-04-12 13:00:00,0,0
user_316,session_887,PC,8,9,0,16,0.0,13,1440x900,Edge,hindi,330,portrait,Indore,629.67,2024-10-13 02:00:00,34,0
user_382,session_888,Mobile,5,6,12,6,2.22,10,360x640,Firefox,foreign,480,none,Bangalore,12500.062494270416,2025-04-19 03:00:00,0,1
user_360,session_889,Mobile,3,14,6,1,1.52,43,1440x900,Chrome,english,480,none,Indore,665.24,2025-05-07 01:00:00,0,0
user_422,session_890,Mobile,7,4,3,2,1.53,282,414x896,Safari,english,-330,portrait,Bangalore,497.32,2024-08-26 04:00:00,0,0
user_0,session_891,Mobile,7,3,14,3,0.96,36,414x896,Safari,foreign,330,portrait,Unknown,2682.62,2024-04-04 05:00:00,0,0
user_386,session_892,PC,5,16,0,13,0.0,294,360x640,Safari,english,480,landscape,Mumbai,239.42,2024-10-01 03:00:00,760,0
user_460,session_893,PC,8,13,0,14,0.0,208,360x640,Edge,foreign,-330,none,Unknown,824.36,2025-05-04 06:00:00,509,0
user_347,session_894,Mobile,11,5,2,4,1.91,28,1920x1080,Safari,foreign,60,landscape,Unknown,671.93,2025-06-07 04:00:00,0,0
user_189,session_895,Mobile,5,6,4,4,1.83,146,414x896,Edge,hindi,480,portrait,Indore,319.2,2025-01-02 08:00:00,0,0
user_190,session_896,PC,9,9,0,11,0.0,488,1920x1080,Edge,foreign,480,landscape,Mumbai,572.57,2024-10-03 14:00:00,1167,0
user_368,session_897,Mobile,8,9,6,7,1.61,26,360x640,Chrome,hindi,480,none,Indore,2026.67,2024-06-13 14:00:00,0,0
user_408,session_898,PC,7,16,0,12,0.0,51,1440x900,Firefox,hindi,60,landscape,Mumbai,2470.68,2024-07-18 15:00:00,133,0
user_311,session_899,Mobile,7,2,11,5,1.16,66,414x896,Chrome,foreign,-330,none,Bangalore,652.25,2024-08-23 17:00:00,0,0
user_416,session_900,Mobile,4,3,10,2,1.94,31,1440x900,Edge,hindi,480,none,Kolkata,724.69,2025-01-13 02:00:00,0,0
user_421,session_901,PC,4,13,0,9,0.0,10,1920x1080,Firefox,foreign,60,landscape,Unknown,1583.25,2025-06-30 07:00:00,24,0
user_116,session_902,PC,10,9,0,17,0.0,22,1920x1080,Firefox,hindi,60,portrait,Mumbai,1187.14,2024-08-06 23:00:00,52,0
user_133,session_903,Mobile,3,3,8,4,1.57,29,1366x768,Chrome,hindi,-330,portrait,Bangalore,1024.88,2024-06-15 23:00:00,0,0
user_57,session_904,Mobile,1,12,8,5,1.63,52,414x896,Safari,foreign,-330,none,Unknown,2365.37,2024-07-05 18:00:00,0,0
user_43,session_905,Mobile,9,5,7,5,1.25,16,414x896,Safari,foreign,-330,landscape,Indore,3510.13,2025-02-02 22:00:00,0,0
user_172,session_906,Mobile,4,10,9,7,2.05,185,1920x1080,Firefox,english,-330,landscape,Mumbai,627.14,2024-04-20 07:00:00,0,0
user_159,session_907,Mobile,5,11,13,6,1.13,109,1440x900,Edge,hindi,60,landscape,Delhi,47.79,2024-12-29 11:00:00,0,0
user_172,session_908,Mobile,4,7,5,2,0.67,10,414x896,Edge,foreign,0,none,Kolkata,711.94,2024-04-10 10:00:00,0,0
user_316,session_909,Mobile,4,5,5,2,0.13,94,1920x1080,Edge,hindi,480,portrait,Bangalore,559.97,2024-03-12 09:00:00,0,0
user_302,session_910,PC,9,14,0,15,0.0,95,1366x768,Edge,english,60,portrait,Delhi,1615.69,2024-11-25 02:00:00,231,0
user_148,session_911,PC,5,15,0,13,0.0,281,360x640,Firefox,english,330,portrait,Mumbai,2387.28,2024-04-06 16:00:00,684,0
user_79,session_912,PC,8,11,0,18,0.0,10,414x896,Chrome,hindi,0,none,Unknown,565.28,2024-03-19 16:00:00,25,0
user_373,session_913,Mobile,4,7,6,4,0.82,25,360x640,Firefox,foreign,330,portrait,Kolkata,126.07,2024-07-24 06:00:00,0,0
user_212,session_914,PC,6,7,0,27,0.0,236,1440x900,Safari,hindi,480,none,Bangalore,691.29,2024-07-25 14:00:00,555,0
user_202,session_915,Mobile,2,5,3,6,1.5,242,1366x768,Firefox,english,330,landscape,Bangalore,1000.23,2025-05-03 06:00:00,0,0
user_251,session_916,Mobile,5,7,10,5,0.96,114,414x896,Chrome,foreign,60,portrait,Unknown,482.9,2024-11-15 19:00:00,0,0
user_228,session_917,Mobile,6,5,6,2,0.89,130,360x640,Safari,hindi,480,landscape,Mumbai,646.03,2025-06-12 15:00:00,0,0
user_163,session_918,PC,9,12,0,18,0.0,10,360x640,Firefox,foreign,60,portrait,Unknown,1206.7,2025-02-04 15:00:00,29,0
user_226,session_919,PC,5,13,0,11,0.0,64,1920x1080,Firefox,hindi,330,portrait,Indore,2001.0,2024-05-16 04:00:00,143,1
user_146,session_920,PC,7,18,0,11,0.0,23,360x640,Safari,english,-330,portrait,Indore,1203.66,2025-02-28 04:00:00,54,0
user_19,session_921,PC,11,10,0,17,0.0,17,1440x900,Chrome,hindi,330,none,Delhi,782.62,2025-04-30 13:00:00,34,0
user_440,session_922,PC,9,9,0,16,0.0,149,360x640,Chrome,hindi,330,portrait,Kolkata,3282.53,2024-12-01 08:00:00,357,0
user_401,session_923,Mobile,2,6,4,8,0.51,13,1440x900,Firefox,foreign,-330,none,Bangalore,1942.17,2024-08-20 12:00:00,0,0
user_46,session_924,Mobile,6,11,11,11,1.11,56,1440x900,Edge,foreign,-330,portrait,Mumbai,2923.23,2024-03-03 01:00:00,0,0
user_232,session_925,Mobile,5,7,5,4,1.25,251,1920x1080,Edge,foreign,-330,landscape,Kolkata,1769.18,2024-06-13 02:00:00,0,0
user_304,session_926,Mobile,5,4,11,3,0.84,18,1366x768,Safari,foreign,330,none,Delhi,633.1,2025-01-30 07:00:00,0,0
user_13,session_927,PC,9,9,0,14,0.0,343,1440x900,Edge,foreign,0,portrait,Bangalore,1082.63,2024-06-07 00:00:00,856,0
user_142,session_928,Mobile,5,5,8,3,1.63,464,360x640,Firefox,english,480,landscape,Delhi,2066.12,2025-05-30 08:00:00,0,0
user_414,session_929,Mobile,4,8,10,4,1.4,72,360x640,Chrome,english,60,portrait,Indore,3334.08,2025-01-28 11:00:00,0,0
user_0,session_930,PC,7,8,0,20,0.0,16,1440x900,Edge,hindi,480,portrait,Mumbai,1359.91,2025-02-07 18:00:00,39,0
user_372,session_931,Mobile,12,8,8,13,1.24,34,360x640,Firefox,foreign,330,portrait,Indore,1616.09,2024-03-20 00:00:00,0,0
user_53,session_932,PC,8,13,0,16,0.0,49,414x896,Safari,english,60,portrait,Delhi,2879.79,2024-08-02 18:00:00,124,0
user_373,session_933,Mobile,5,4,9,6,0.37,33,1920x1080,Edge,hindi,330,none,Kolkata,814.55,2025-05-25 00:00:00,0,0
user_258,session_934,Mobile,6,7,8,7,0.8,29,360x640,Safari,hindi,0,landscape,Indore,842.69,2024-10-28 10:00:00,0,0
user_143,session_935,PC,8,12,0,14,0.0,322,1920x1080,Edge,foreign,60,landscape,Unknown,3949.71,2025-05-20 07:00:00,799,0
user_470,session_936,Mobile,6,4,7,1,1.82,14,1440x900,Edge,foreign,330,none,Indore,3002.87,2024-02-19 19:00:00,0,0
user_440,session_937,Mobile,7,3,9,4,1.27,118,1440x900,Safari,english,60,none,Kolkata,1260.33,2024-04-14 06:00:00,0,0
user_458,session_938,Mobile,3,6,7,8,1.19,10,1440x900,Chrome,foreign,480,landscape,Delhi,11180.002038270273,2025-03-18 03:00:00,0,1
user_11,session_939,PC,3,10,0,11,0.0,81,1920x1080,Safari,hindi,480,portrait,Delhi,5121.83,2025-04-02 22:00:00,220,0
user_329,session_940,Mobile,5,8,6,3,0.81,222,360x640,Chrome,english,0,none,Bangalore,1390.53,2025-05-14 00:00:00,0,0
user_223,session_941,PC,8,15,0,18,0.0,30,414x896,Firefox,english,0,portrait,Kolkata,583.75,2024-07-23 23:00:00,53,0
user_271,session_942,PC,2,14,0,15,0.0,18,1920x1080,Edge,foreign,0,portrait,Delhi,258.29,2024-08-11 20:00:00,44,0
user_455,session_943,PC,6,12,0,17,0.0,94,414x896,Firefox,english,0,portrait,Unknown,857.02,2025-01-31 17:00:00,271,0
user_357,session_944,Mobile,3,4,8,5,0.75,112,360x640,Chrome,hindi,0,none,Kolkata,2251.03,2024-10-01 00:00:00,0,0
user_459,session_945,Mobile,43,7,38,5,1.13,104,360x640,Edge,hindi,0,portrait,Mumbai,665.02,2024-06-19 20:00:00,1747,1
user_407,session_946,Mobile,8,7,8,4,0.9,34,1920x1080,Chrome,foreign,480,none,Bangalore,513.14,2024-12-13 06:00:00,0,0
user_155,session_947,Mobile,9,5,9,5,1.62,26,1366x768,Chrome,english,0,none,Kolkata,1726.68,2025-06-17 20:00:00,0,0
user_372,session_948,PC,5,10,0,9,0.0,280,414x896,Edge,foreign,-330,portrait,Indore,1392.89,2025-06-04 23:00:00,755,0
user_7,session_949,PC,8,13,0,22,0.0,231,1440x900,Edge,foreign,330,portrait,Mumbai,1547.63,2024-12-07 22:00:00,581,0
user_121,session_950,PC,4,13,0,18,0.0,55,414x896,Firefox,hindi,480,none,Delhi,79.08,2025-01-10 02:00:00,122,0
user_347,session_951,PC,8,16,0,12,0.0,168,360x640,Firefox,hindi,330,portrait,Bangalore,888.47,2024-03-04 16:00:00,405,0
user_163,session_952,PC,10,11,0,13,0.0,54,360x640,Firefox,foreign,480,landscape,Delhi,2500.17,2024-09-19 00:00:00,147,0
user_89,session_953,PC,9,7,0,14,0.0,49,1920x1080,Firefox,hindi,480,landscape,Kolkata,6273.44,2024-08-06 01:00:00,121,0
user_135,session_954,PC,35,13,0,0,0.0,15,1366x768,Edge,english,330,none,Indore,13286.118897519418,2024-04-30 01:00:00,1573,1
user_185,session_955,PC,11,16,0,19,0.0,50,1440x900,Chrome,english,0,none,Unknown,1925.12,2025-04-27 10:00:00,118,0
user_315,session_956,PC,4,9,0,20,0.0,69,414x896,Chrome,foreign,480,portrait,Kolkata,618.44,2025-06-18 19:00:00,191,0
user_177,session_957,PC,6,7,0,19,0.0,10,1366x768,Edge,foreign,60,landscape,Kolkata,764.92,2025-01-12 17:00:00,29,0
user_27,session_958,Mobile,4,2,5,3,1.18,52,1440x900,Safari,foreign,0,landscape,Bangalore,1292.26,2025-03-23 03:00:00,0,0
user_219,session_959,Mobile,4,9,7,4,1.59,136,360x640,Firefox,english,330,landscape,Indore,240.72,2025-02-28 14:00:00,0,0
user_356,session_960,Mobile,8,3,6,5,2.11,102,360x640,Firefox,hindi,330,landscape,Indore,190.22,2024-01-22 15:00:00,0,0
user_40,session_961,PC,9,17,0,16,0.0,600,1920x1080,Chrome,foreign,480,landscape,Mumbai,13414.019465251637,2025-03-26 23:00:00,206,1
user_227,session_962,PC,6,17,0,18,0.0,216,1920x1080,Firefox,foreign,480,none,Delhi,191.47,2024-07-30 03:00:00,550,0
user_191,session_963,Mobile,5,7,4,8,1.1,10,414x896,Safari,hindi,60,landscape,Mumbai,33.62,2025-03-06 11:00:00,0,0
user_410,session_964,PC,11,12,0,11,0.0,73,1366x768,Edge,english,-330,none,Indore,3937.45,2024-07-24 13:00:00,209,0
user_446,session_965,PC,4,7,0,11,0.0,139,1366x768,Chrome,english,60,portrait,Kolkata,4128.37,2024-12-19 12:00:00,340,0
user_144,session_966,PC,8,8,0,17,0.0,70,1440x900,Safari,foreign,60,portrait,Mumbai,140.76,2024-09-26 02:00:00,180,0
user_200,session_967,PC,10,14,0,23,0.0,35,414x896,Edge,foreign,0,landscape,Delhi,6055.03,2025-01-10 22:00:00,77,0
user_416,session_968,PC,12,12,0,21,0.0,13,1920x1080,Safari,foreign,60,none,Kolkata,944.53,2025-01-09 02:00:00,26,0
user_211,session_969,PC,3,8,0,9,0.0,196,414x896,Firefox,english,-330,none,Indore,73.89,2025-02-22 16:00:00,494,0
user_460,session_970,Mobile,10,2,10,5,0.61,57,360x640,Firefox,hindi,480,none,Indore,3251.59,2024-12-27 03:00:00,0,0
user_219,session_971,PC,7,10,0,6,0.0,189,1920x1080,Firefox,foreign,330,portrait,Bangalore,1703.63,2025-06-10 04:00:00,486,0
user_239,session_972,PC,6,8,0,23,0.0,79,1366x768,Firefox,foreign,330,none,Indore,4502.1,2025-03-26 09:00:00,196,0
user_412,session_973,Mobile,5,8,6,5,1.97,100,1920x1080,Chrome,english,-330,none,Unknown,3309.45,2024-06-24 07:00:00,0,0
user_396,session_974,PC,6,11,0,15,0.0,146,360x640,Chrome,hindi,480,portrait,Delhi,1050.21,2024-02-27 02:00:00,360,0
user_45,session_975,PC,5,10,0,18,0.0,96,1920x1080,Safari,hindi,0,none,Delhi,410.54,2024-11-17 08:00:00,245,0
user_34,session_976,Mobile,7,7,10,4,1.73,45,1366x768,Firefox,hindi,480,portrait,Unknown,907.77,2024-11-12 21:00:00,0,0
user_252,session_977,PC,2,13,0,12,0.0,64,360x640,Chrome,hindi,0,portrait,Mumbai,63.22,2025-02-27 04:00:00,148,0
user_389,session_978,PC,8,17,0,13,0.0,146,1440x900,Chrome,foreign,0,portrait,Delhi,1213.34,2024-12-24 07:00:00,376,0
user_81,session_979,PC,7,15,0,11,0.0,42,414x896,Chrome,english,0,landscape,Kolkata,460.4,2024-07-31 16:00:00,111,0
user_370,session_980,PC,7,13,0,17,0.0,44,1440x900,Chrome,english,480,portrait,Kolkata,2590.08,2025-05-04 21:00:00,107,0
user_255,session_981,Mobile,6,6,11,7,1.3,10,360x640,Safari,hindi,0,landscape,Bangalore,75.46,2025-05-02 10:00:00,0,0
